ts,cpu_usage_s,cpu_pressure_some_s,runq_wait_s,mem_bytes,cg_usage_usec,cg_press_some_total_us,node_load1
1788848952.116435382,4418.662182,68.12638,163.663321291,1.899769856e+09,4418699121,68126450,3.68
1788848954.148861325,4422.80964,68.132077,163.685475411,1.901080576e+09,4422842781,68132113,3.78
1788848956.179534164,4426.94594,68.13611,163.694461519,1.900777472e+09,4426986217,68136177,3.78
1788848958.214002600,4431.098509,68.139801,163.70681594,1.9006464e+09,4431139764,68141276,3.78
1788848960.251621321,4435.254029,68.145515,163.717794534,1.901293568e+09,4435284650,68145551,3.72
1788848962.281349194,4439.397962,68.148527,163.719414868,1.902026752e+09,4439430793,68148581,3.72
1788848964.311608447,4443.535556,68.152817,163.729702406,1.902772224e+09,4443568357,68152862,3.58
1788848966.341202000,4447.682826,68.157925,163.747194124,1.903562752e+09,4447717711,68158023,3.58
1788848968.374991928,4451.828281,68.16419,163.761645982,1.904623616e+09,4451867409,68164321,3.58
1788848970.409309043,4455.981494,68.167738,163.769779004,1.904754688e+09,4456014772,68167782,3.70
1788848972.440122698,4460.125005,68.173291,163.784973534,1.905045504e+09,4460160041,68173398,3.70
1788848974.473337282,4464.275791,68.179916,163.79860982,1.9060736e+09,4464308724,68179952,3.72
1788848976.503076515,4468.415251,68.18442,163.809581757,1.906716672e+09,4468445953,68184478,3.72
1788848978.533169675,4472.555688,68.191347,163.834553408,1.907654656e+09,4472594479,68191414,3.72
1788848980.568953856,4476.699635,68.195086,163.841118706,1.908477952e+09,4476730465,68195123,3.82
1788848982.599085325,4480.839468,68.199406,163.853418902,1.909788672e+09,4480874145,68199445,3.82
1788848984.629504039,4484.975258,68.208818,163.88056393,1.91014912e+09,4485008093,68208861,3.84
1788848986.659461696,4489.113435,68.213941,163.896352146,1.909874688e+09,4489144319,68213989,3.84
1788848988.688706551,4493.252378,68.220206,163.916917439,1.910591488e+09,4493287136,68220252,3.85
1788848990.719266815,4497.390956,68.223624,163.919162643,1.911382016e+09,4497421918,68223667,3.85
1788848992.749113900,4501.527775,68.231045,163.931654162,1.91227904e+09,4501567234,68232516,3.85
1788848994.782876561,4505.673914,68.236202,163.941712566,1.91297536e+09,4505704726,68236247,3.70
1788848996.813265742,4509.819895,68.243198,163.967411566,1.914478592e+09,4509852793,68243241,3.70
1788848998.843676953,4513.965906,68.248536,163.983073253,1.91512576e+09,4514002047,68248590,3.81
1788849000.875825739,4518.111293,68.25403,163.996547154,1.914855424e+09,4518145986,68254115,3.81
1788849002.908607568,4522.268092,68.259536,164.01194877,1.915392e+09,4522304833,68259979,3.81
1788849004.945295462,4526.42156,68.264737,164.021576674,1.918480384e+09,4526454819,68264782,3.66
1788849006.977048620,4530.570729,68.272242,164.043052609,1.920876544e+09,4530605944,68272354,3.66
1788849009.010178970,4534.714285,68.27801,164.064464427,1.921261568e+09,4534744965,68278045,3.85
1788849011.039348980,4538.847436,68.282638,164.070454128,1.922412544e+09,4538882465,68282689,3.85
1788849013.071648628,4542.989012,68.287657,164.091601118,1.922101248e+09,4543026408,68287708,3.85
1788849015.105009528,4547.131713,68.292537,164.101206155,1.922686976e+09,4547164565,68292577,3.78
1788849017.135201174,4551.274783,68.298159,164.120977023,1.923436544e+09,4551307668,68298202,3.78
1788849019.165268271,4555.433382,68.309944,164.183758366,1.924308992e+09,4555468549,68309996,4.36
1788849021.197517327,4559.594135,68.313948,164.195083159,1.925328896e+09,4559626981,68313986,4.36
1788849023.227379169,4563.735469,68.319803,164.218223026,1.926008832e+09,4563770362,68319849,4.36
1788849025.258620172,4567.884103,68.323829,164.226087635,1.9269632e+09,4567927280,68323969,4.17
1788849027.294514248,4572.0354,68.329163,164.238094494,1.926770688e+09,4572072063,68329216,4.17
1788849029.326242142,4576.177978,68.333342,164.248421233,1.927626752e+09,4576211091,68333387,4.32
1788849031.357797689,4580.340494,68.339212,164.272768173,1.928425472e+09,4580383832,68339311,4.32
1788849033.396276084,4584.512822,68.3513,164.323246707,1.929314304e+09,4584551940,68351351,4.32
1788849035.432420381,4588.662282,68.355517,164.331858984,1.930448896e+09,4588695022,68355554,4.13
1788849037.462367668,4592.805425,68.361816,164.354828818,1.931108352e+09,4592838086,68361870,4.13
1788849039.492535899,4596.939462,68.368256,164.376394488,1.932120064e+09,4596972430,68368302,4.04
1788849041.522744944,4601.07429,68.372524,164.388572657,1.966841856e+09,4601105246,68372560,4.04
1788849043.552420708,4605.223161,68.378018,164.403937113,1.967280128e+09,4605256101,68378068,4.04
1788849045.582451088,4609.356764,68.381716,164.409498775,1.96749312e+09,4609389751,68381767,4.12
1788849047.612757713,4613.501882,68.387161,164.421961941,1.967898624e+09,4613534610,68387210,4.12
1788849049.643434197,4617.648908,68.391745,164.438339104,1.968386048e+09,4617681825,68391785,4.03
1788849051.674927983,4621.791982,68.39662,164.452807912,1.969381376e+09,4621824862,68396653,4.03
1788849053.705498518,4625.931564,68.402193,164.469366718,1.969012736e+09,4625962567,68402239,3.87
1788849055.734933619,4630.074962,68.405736,164.475015958,1.969139712e+09,4630109993,68405801,3.87
1788849057.767462993,4634.217561,68.409908,164.484951129,1.969614848e+09,4634248239,68409962,3.87
1788849059.796765153,4638.350993,68.42046,164.531459475,1.970061312e+09,4638383023,68420491,3.96
1788849061.826368433,4642.485614,68.423638,164.533078595,1.970704384e+09,4642518466,68423680,3.96
1788849063.857151265,4646.627998,68.428466,164.546149119,1.971044352e+09,4646658780,68428505,3.96
1788849065.886721483,4650.769701,68.4317,164.549468284,1.971789824e+09,4650800246,68431880,3.96
1788849067.917872233,4654.918374,68.43878,164.569451226,1.971736576e+09,4654953536,68438833,3.96
1788849069.949679578,4659.065775,68.444131,164.583879631,1.9719168e+09,4659096610,68444162,4.36
1788849071.979092461,4663.210617,68.447906,164.5905035,1.97292032e+09,4663241419,68447952,4.36
1788849074.008726679,4667.352637,68.454732,164.612047787,1.972989952e+09,4667383349,68454766,4.17
1788849076.039100398,4671.491753,68.457743,164.613912116,1.973686272e+09,4671530776,68457815,4.17
1788849078.073185657,4675.638754,68.463231,164.629558326,1.974902784e+09,4675669606,68463280,4.17
1788849080.102502759,4679.782455,68.468393,164.641043898,1.97496832e+09,4679815420,68468450,4.16
1788849082.132643819,4683.925311,68.471709,164.642798112,1.974632448e+09,4683958108,68471748,4.16
1788849084.163133970,4688.069459,68.477864,164.659674959,1.97525504e+09,4688102211,68477916,3.99
1788849086.193404575,4692.210664,68.483418,164.675975397,1.976283136e+09,4692245688,68483458,3.99
1788849088.224504294,4696.3509,68.491488,164.701356593,1.976758272e+09,4696383546,68492345,3.99
1788849090.255102379,4700.497862,68.496013,164.712206415,1.977565184e+09,4700531119,68496064,4.07
1788849092.285437406,4704.603465,68.512573,164.776042562,1.978875904e+09,4704634253,68512610,4.07
1788849094.315198100,4708.743866,68.523998,164.824035331,1.979916288e+09,4708774800,68524045,3.90
1788849096.344770251,4712.887322,68.527952,164.833305505,1.979322368e+09,4712936216,68532229,3.90
1788849098.389289754,4717.050417,68.538764,164.861640779,1.9800064e+09,4717091164,68539132,3.90
1788849100.423655872,4721.203031,68.54418,164.876428939,1.980588032e+09,4721235800,68544228,3.91
1788849102.454624257,4725.336667,68.547452,164.879766201,1.981403136e+09,4725369515,68547484,3.91
1788849104.485054636,4729.48025,68.556794,164.916411942,1.982554112e+09,4729510887,68556825,3.84
1788849106.515300768,4733.62143,68.561318,164.928074042,1.983102976e+09,4733652198,68561365,3.84
1788849108.546035994,4737.759909,68.584808,165.032076844,1.984159744e+09,4737802767,68590990,3.84
1788849110.589342865,4741.923912,68.613235,165.138598882,1.983614976e+09,4741956825,68613444,4.41
1788849112.620500412,4746.071577,68.617041,165.142094846,1.984380928e+09,4746104459,68617084,4.41
1788849114.651161777,4750.215613,68.623214,165.160078891,1.985138688e+09,4750246415,68623251,4.22
1788849116.680880098,4754.36281,68.630864,165.185716464,1.985921024e+09,4754397649,68630913,4.22
1788849118.712585323,4758.498197,68.63783,165.222575918,1.986842624e+09,4758531264,68637873,4.20
1788849120.743279251,4762.651904,68.643744,165.241385846,1.987633152e+09,4762690818,68644378,4.20
1788849122.777486413,4766.74781,68.652709,165.276043742,1.988268032e+09,4766765369,68652766,4.20
1788849124.809436537,4770.873249,68.657524,165.284091574,1.83011328e+09,4770905861,68657564,4.02
1788849126.839424564,4775.018426,68.661894,165.301120936,1.83046144e+09,4775049203,68661932,4.02
1788849128.869740298,4779.168639,68.668965,165.322506921,1.83083008e+09,4779199414,68669005,4.10
1788849130.898651940,4783.307887,68.67232,165.329339623,1.832054784e+09,4783338620,68672347,4.10
1788849132.927851190,4787.450963,68.67773,165.347414823,1.83250944e+09,4787483922,68677807,4.10
1788849134.959486680,4791.597591,68.681709,165.35406146,1.833013248e+09,4791628301,68681740,4.01
1788849136.989075816,4795.742015,68.686276,165.371509406,1.83363584e+09,4795774989,68686326,4.01
1788849139.019266508,4799.889064,68.694091,165.391671903,1.834360832e+09,4799919843,68694137,4.01
1788849141.048460144,4804.022706,68.697351,165.396142357,1.835184128e+09,4804055705,68697397,4.01
1788849143.079596361,4808.15521,68.70398,165.425498476,1.837473792e+09,4808194057,68704101,4.01
1788849145.113600410,4812.297834,68.707463,165.428625746,1.836703744e+09,4812330857,68707510,3.85
1788849147.143748648,4816.44332,68.712773,165.442834236,1.837453312e+09,4816473947,68712818,3.85
1788849149.173486722,4820.590888,68.717989,165.456960261,1.837715456e+09,4820623841,68718053,3.86
1788849151.203438588,4824.725957,68.721261,165.459004131,1.838518272e+09,4824758540,68721298,3.86
1788849153.233108977,4828.871849,68.727242,165.480547436,1.83934976e+09,4828904648,68727293,3.86
1788849155.263960990,4833.020324,68.731097,165.48633597,1.839726592e+09,4833053203,68731131,3.71
1788849157.294514853,4837.160949,68.736987,165.500654767,1.840340992e+09,4837194056,68737033,3.71
1788849159.325008314,4841.294786,68.744121,165.527753293,1.84045568e+09,4841327717,68744174,3.66
1788849161.355598352,4845.441565,68.747665,165.533203231,1.841184768e+09,4845474496,68747707,3.66
1788849163.385548293,4849.588315,68.75331,165.55246839,1.842008064e+09,4849620894,68753400,3.66
1788849165.415302230,4853.757301,68.760247,165.567809646,1.842900992e+09,4853790362,68760285,3.84
1788849167.446064801,4857.905988,68.763835,165.572863764,1.843494912e+09,4857938822,68763884,3.84
1788849169.477420678,4862.046505,68.769865,165.589364045,1.844543488e+09,4862079558,68769906,3.86
1788849171.508298337,4866.183312,68.775054,165.602375884,1.844965376e+09,4866216253,68775101,3.86
1788849173.539038770,4870.331181,68.781386,165.619402354,1.845133312e+09,4870361911,68781433,3.86
1788849175.569059808,4874.468729,68.784785,165.62567579,1.858424832e+09,4874501567,68784831,3.71
1788849177.599538290,4878.608958,68.7894,165.643761045,1.858998272e+09,4878643691,68789459,3.71
1788849179.630623045,4882.747817,68.795787,165.675958212,1.859530752e+09,4882778992,68795833,3.81
1788849181.660275153,4886.8807,68.800627,165.690444135,1.860009984e+09,4886913520,68800700,3.81
1788849183.691198983,4891.037161,68.808436,165.725697242,1.861025792e+09,4891072159,68808486,3.83
1788849185.722982616,4895.194976,68.812231,165.731589752,1.860620288e+09,4895230196,68812295,3.83
1788849187.755331971,4899.374166,68.819772,165.760383358,1.8613248e+09,4899407233,68819850,3.83
1788849189.787025645,4903.535367,68.829475,165.805970429,1.861783552e+09,4903574234,68830171,4.24
1788849191.823302944,4907.707171,68.833925,165.813120888,1.862504448e+09,4907744444,68833998,4.24
1788849193.855921844,4911.861851,68.844367,165.856100727,1.863520256e+09,4911892886,68844419,4.22
1788849195.886357079,4916.021708,68.848939,165.862110224,1.86484736e+09,4916059677,68850703,4.22
1788849197.922818943,4920.208789,68.859677,165.898336283,1.864572928e+09,4920258387,68861275,4.22
1788849199.965866550,4924.349071,68.907774,166.118602796,1.864790016e+09,4924391013,68907864,4.52
1788849202.001726606,4928.509703,68.912095,166.127459659,1.865568256e+09,4928540705,68912178,4.52
1788849204.031984927,4932.650196,68.91673,166.144796928,1.866428416e+09,4932682985,68916774,4.40
1788849206.063546301,4936.793188,68.922158,166.155380507,1.867083776e+09,4936830205,68922216,4.40
1788849208.098986146,4940.939278,68.92945,166.172083253,1.86824704e+09,4940969883,68929503,4.40
1788849210.129461047,4945.088231,68.936822,166.188742368,1.86898432e+09,4945123323,68936872,4.61
1788849212.161624445,4949.267235,68.942595,166.207666649,1.8689024e+09,4949304480,68942651,4.61
1788849214.193616752,4953.410221,68.948799,166.231883388,1.869418496e+09,4953445062,68948851,4.56
1788849216.224357596,4957.565655,68.953228,166.237763121,1.870290944e+09,4957600642,68953296,4.56
1788849218.256422060,4961.728903,68.964186,166.275532394,1.871040512e+09,4961769284,68965734,4.56
1788849220.293838795,4965.882163,68.971467,166.298419917,1.872326656e+09,4965913819,68971499,4.60
1788849222.323732126,4970.027178,68.974653,166.30073689,1.873547264e+09,4970058213,68974691,4.60
1788849224.353757097,4974.167559,68.982301,166.31912144,1.873498112e+09,4974200474,68982339,4.39
1788849226.385035983,4978.310677,68.987494,166.331644308,1.873780736e+09,4978345875,68987539,4.39
1788849228.416788077,4982.453836,68.992575,166.343017483,1.874440192e+09,4982493064,68992687,4.39
1788849230.452226638,4986.612817,68.998467,166.357980517,1.875390464e+09,4986645536,68998507,4.44
1788849232.482337582,4990.748627,69.002988,166.366172429,1.876148224e+09,4990779228,69003023,4.44
1788849234.511948549,4994.892589,69.007854,166.374329485,1.898418176e+09,4994925447,69007897,4.48
1788849236.542352914,4999.036043,69.012411,166.38876438,1.898913792e+09,4999069007,69012462,4.48
1788849238.573175723,5003.177014,69.019996,166.404236698,1.8992128e+09,5003216209,69020066,4.48
1788849240.610123194,5007.31854,69.027337,166.435065476,1.899053056e+09,5007351393,69027380,4.44
1788849242.640627892,5011.45408,69.031141,166.438226752,1.899728896e+09,5011491282,69031206,4.44
1788849244.673664270,5015.600507,69.036523,166.453561338,1.89997056e+09,5015631353,69036567,4.25
1788849246.703254271,5019.748276,69.042139,166.468247731,1.900433408e+09,5019780989,69042182,4.25
1788849248.733254963,5023.881479,69.048629,166.490415873,1.901084672e+09,5023914360,69048677,4.23
1788849250.764436370,5028.019275,69.052443,166.499570058,1.901735936e+09,5028054213,69052500,4.23
1788849252.795553308,5032.154928,69.057143,166.510382498,1.902166016e+09,5032191703,69057227,4.23
1788849254.827516640,5036.296032,69.063561,166.520335592,1.902051328e+09,5036326820,69063605,4.13
1788849256.857144947,5040.432487,69.06956,166.537022224,1.902788608e+09,5040469368,69069616,4.13
1788849258.889688698,5044.578554,69.073827,166.546040316,1.903476736e+09,5044611546,69073901,4.28
1788849260.919627297,5048.712845,69.078322,166.558114712,1.904214016e+09,5048745525,69078394,4.28
1788849262.951242730,5052.851658,69.082662,166.564497297,1.905135616e+09,5052890556,69082774,4.28
1788849264.985984203,5057.008968,69.086727,166.57397769,1.905799168e+09,5057043927,69086771,4.10
1788849267.020607834,5061.153063,69.092848,166.592587707,1.906184192e+09,5061184277,69092900,4.10
1788849269.050626885,5065.28928,69.096902,166.599194383,1.90644224e+09,5065322302,69097020,4.25
1788849271.082866397,5069.435414,69.10064,166.60826616,1.90715904e+09,5069468225,69100685,4.25
1788849273.113698685,5073.579844,69.104928,166.621580434,1.907974144e+09,5073616933,69105029,4.25
1788849275.147264516,5077.726433,69.109082,166.633744961,1.908682752e+09,5077759597,69109141,4.15
1788849277.177608595,5081.876538,69.113683,166.650764457,1.90971904e+09,5081907385,69113728,4.15
1788849279.207220999,5086.023599,69.120219,166.669994555,1.911169024e+09,5086056615,69120258,4.06
1788849281.239103498,5090.16499,69.124011,166.680921743,1.911025664e+09,5090197864,69124047,4.06
1788849283.270281082,5094.316356,69.129916,166.699237806,1.911267328e+09,5094356976,69129948,4.06
1788849285.305201012,5098.465581,69.133042,166.701957015,1.91178752e+09,5098494342,69133074,3.97
1788849287.334109260,5102.605176,69.139535,166.726968469,1.912643584e+09,5102644497,69140058,3.97
1788849289.372877988,5106.787698,69.15258,166.781532395,1.913339904e+09,5106825578,69152734,4.13
1788849291.407520774,5110.94273,69.158473,166.794197241,1.914912768e+09,5110973461,69158518,4.13
1788849293.437188489,5115.087734,69.165452,166.81734762,1.915236352e+09,5115120593,69165504,4.13
1788849295.467520580,5119.219965,69.169281,166.820329167,1.91494144e+09,5119260009,69169370,3.96
1788849297.501985522,5123.369626,69.173676,166.838646484,1.915727872e+09,5123402474,69173723,3.96
1788849299.532642030,5127.515977,69.185035,166.8798175,1.916837888e+09,5127552993,69185113,4.05
1788849301.566503774,5131.704144,69.192749,166.898060957,1.918337024e+09,5131747606,69192817,4.05
1788849303.607373223,5135.872171,69.199411,166.937969368,1.919647744e+09,5135902959,69199451,4.12
1788849305.637550786,5140.017607,69.202589,166.942041628,1.9219456e+09,5140050520,69202630,4.12
1788849307.667375654,5144.159892,69.209056,166.962708133,1.922220032e+09,5144192967,69209100,4.12
1788849309.697732772,5148.295247,69.213242,166.971965655,1.922064384e+09,5148330256,69213291,4.83
1788849311.728439233,5152.434291,69.21723,166.984701571,1.922850816e+09,5152464906,69217275,4.83
1788849313.757837970,5156.575718,69.221472,167.000427931,1.923649536e+09,5156608501,69221511,4.61
1788849315.788404094,5160.724036,69.224849,167.004258568,1.924173824e+09,5160756200,69224886,4.61
1788849317.818668276,5164.861051,69.230162,167.024166704,1.924988928e+09,5164896092,69230210,4.61
1788849319.850481976,5169.007754,69.235722,167.045440702,1.926692864e+09,5169046766,69235789,4.48
1788849321.885697097,5173.15713,69.239642,167.051420536,1.926459392e+09,5173190326,69239697,4.48
1788849323.916419066,5177.291575,69.244348,167.069568391,1.926680576e+09,5177324345,69244803,4.28
1788849325.947004385,5181.441363,69.248197,167.076634704,1.927327744e+09,5181480292,69248257,4.28
1788849327.981222551,5185.598789,69.254128,167.089950037,1.928237056e+09,5185631696,69254169,4.28
1788849330.013313614,5189.746637,69.259125,167.105365535,1.929097216e+09,5189781577,69259192,4.50
1788849332.044650950,5193.889062,69.262093,167.107442042,1.930010624e+09,5193921779,69262125,4.50
1788849334.074808892,5198.040818,69.268489,167.126538923,1.93077248e+09,5198071774,69268534,4.30
1788849336.105257340,5202.18378,69.271928,167.136158561,1.93148928e+09,5202218750,69271965,4.30
1788849338.138176309,5206.331448,69.277121,167.145803114,1.93161216e+09,5206373917,69279215,4.30
1788849340.175703414,5210.487296,69.286583,167.195118424,1.932435456e+09,5210520027,69286627,4.27
1788849342.205809341,5214.626996,69.290473,167.200055635,1.933320192e+09,5214661164,69290507,4.27
1788849344.236559734,5218.765377,69.295036,167.213001658,1.934307328e+09,5218798335,69295078,4.25
1788849346.267006863,5222.898248,69.300985,167.23067074,1.970294784e+09,5222935833,69301048,4.25
1788849348.299998834,5227.050854,69.305104,167.241426483,1.97132288e+09,5227085979,69305459,4.25
1788849350.331939304,5231.193809,69.308984,167.247753463,1.970438144e+09,5231226917,69309032,4.39
1788849352.362757976,5235.339348,69.3152,167.269120905,1.970622464e+09,5235370171,69315244,4.39
1788849354.392955599,5239.478044,69.320597,167.28836217,1.971027968e+09,5239509019,69320636,4.28
1788849356.422622240,5243.614389,69.326361,167.303327039,1.971474432e+09,5243647336,69326418,4.28
1788849358.453014424,5247.752332,69.329524,167.308164527,1.97195776e+09,5247788369,69333186,4.28
1788849360.486815159,5251.902457,69.339398,167.334256387,1.973235712e+09,5251935638,69339436,4.18
1788849362.517369886,5256.048386,69.343854,167.342507374,1.972846592e+09,5256081592,69343900,4.18
1788849364.547613391,5260.191188,69.349254,167.359535533,1.972768768e+09,5260222264,69349288,4.00
1788849366.578041599,5264.332581,69.35467,167.370471326,1.973334016e+09,5264363441,69354725,4.00
1788849368.607397182,5268.473722,69.359785,167.380082125,1.973784576e+09,5268506519,69359893,4.00
1788849370.637538693,5272.614902,69.364639,167.390016346,1.974358016e+09,5272647819,69364701,4.32
1788849372.668808770,5276.752253,69.367314,167.393984395,1.97521408e+09,5276785067,69367363,4.32
1788849374.699449423,5280.893373,69.374107,167.413681707,1.975611392e+09,5280924005,69374143,4.14
1788849376.728859921,5285.035947,69.379127,167.427923942,1.975312384e+09,5285066717,69379171,4.14
1788849378.759231061,5289.194427,69.391913,167.484762791,1.975853056e+09,5289226669,69392033,4.21
1788849380.790777208,5293.357038,69.396981,167.492567541,1.976061952e+09,5293390048,69397018,4.21
1788849382.821944674,5297.500982,69.401413,167.510824813,1.976979456e+09,5297535891,69401515,4.21
1788849384.853450487,5301.645307,69.406269,167.52671742,1.977704448e+09,5301675973,69406316,4.03
1788849386.883322904,5305.786269,69.411803,167.540416869,1.978220544e+09,5305821189,69411922,4.03
1788849388.915280912,5309.934229,69.416521,167.550627514,1.979060224e+09,5309971473,69416592,4.03
1788849390.948186260,5314.097371,69.422391,167.563324949,1.978609664e+09,5314138828,69423464,4.03
1788849392.985759689,5318.275789,69.430239,167.594003301,1.979273216e+09,5318308673,69430310,4.03
1788849395.018409250,5322.422306,69.434636,167.60461928,1.980071936e+09,5322455133,69434706,3.86
1788849397.048493025,5326.564,69.440375,167.615870523,1.980858368e+09,5326596896,69440417,3.86
1788849399.078598438,5330.708528,69.444932,167.623297134,1.981878272e+09,5330743414,69444977,3.96
1788849401.111571725,5334.863611,69.449634,167.638712373,1.982951424e+09,5334898534,69449692,3.96
1788849403.143304710,5339.002296,69.464967,167.684185896,1.98273024e+09,5339037149,69465013,3.96
1788849405.174581471,5343.140115,69.468735,167.695207261,1.983033344e+09,5343172919,69468773,3.80
1788849407.205026449,5347.285495,69.474385,167.706488931,1.984053248e+09,5347316160,69474427,3.80
1788849409.235048161,5351.419526,69.478825,167.72103551,1.984548864e+09,5351452262,69478874,3.89
1788849411.265654789,5355.558679,69.483569,167.735300864,1.98535168e+09,5355590673,69483636,3.89
1788849413.295444155,5359.702006,69.489369,167.75487693,1.98674432e+09,5359732749,69489399,3.89
1788849415.325067568,5363.838585,69.492609,167.758251965,1.987014656e+09,5363869566,69492647,3.82
1788849417.355173419,5367.983621,69.496893,167.772155088,1.986531328e+09,5368018406,69496942,3.82
1788849419.386839847,5372.12687,69.503533,167.796290225,1.986801664e+09,5372161962,69503613,3.76
1788849421.419438619,5376.176566,69.506995,167.806724753,1.831153664e+09,5376207365,69507030,3.76
1788849423.448724986,5380.309678,69.512002,167.826207914,1.831682048e+09,5380340534,69512058,3.76
1788849425.479245523,5384.445195,69.515038,167.82762836,1.832091648e+09,5384478129,69515083,3.62
1788849427.509536473,5388.58284,69.522072,167.856757742,1.832239104e+09,5388613543,69522105,3.62
1788849429.538283986,5392.720586,69.52721,167.877449517,1.831002112e+09,5392753551,69527264,3.65
1788849431.569211947,5396.867322,69.530192,167.881284431,1.831395328e+09,5396902415,69530274,3.65
1788849433.601779555,5401.001946,69.537086,167.915739236,1.832116224e+09,5401034862,69537137,3.65
1788849435.631554905,5405.147158,69.540459,167.917236091,1.833353216e+09,5405180088,69540491,3.68
1788849437.663014018,5409.293288,69.545503,167.929628596,1.833201664e+09,5409326025,69545532,3.68
1788849439.693777299,5413.433439,69.552919,167.955326307,1.83478272e+09,5413464538,69552963,4.02
1788849441.724131166,5417.575685,69.555977,167.958129128,1.834348544e+09,5417606432,69556016,4.02
1788849443.754310028,5421.72091,69.562337,167.979151184,1.834676224e+09,5421755756,69562374,3.86
1788849445.785351139,5425.860653,69.566193,167.987606261,1.835208704e+09,5425895663,69566258,3.86
1788849447.816632511,5429.998654,69.570267,168.000018744,1.83584768e+09,5430031535,69570327,3.86
1788849449.846706053,5434.151284,69.575104,168.01133213,1.836498944e+09,5434184319,69575138,3.79
1788849451.876992615,5438.291843,69.579104,168.022212056,1.83730176e+09,5438325143,69579183,3.79
1788849453.906540042,5442.437749,69.583929,168.034300657,1.838350336e+09,5442470563,69583981,3.65
1788849455.936845236,5446.578568,69.58776,168.04178857,1.837985792e+09,5446609173,69587829,3.65
1788849457.967161477,5450.722859,69.591577,168.057085804,1.838637056e+09,5450755623,69591634,3.65
1788849459.998175465,5454.864799,69.59656,168.07016692,1.839394816e+09,5454899288,69596609,3.59
1788849462.029673238,5458.99595,69.600769,168.080423771,1.8402304e+09,5459028803,69600807,3.59
1788849464.059812486,5463.148903,69.605968,168.09402397,1.840922624e+09,5463182011,69606005,3.55
1788849466.090718425,5467.287727,69.610415,168.101825283,1.8422784e+09,5467320882,69610462,3.55
1788849468.122807765,5471.453149,69.618765,168.121912327,1.842003968e+09,5471498416,69620517,3.55
1788849470.164306788,5475.62237,69.638963,168.199805495,1.855225856e+09,5475653243,69639023,3.74
1788849472.193742260,5479.762174,69.643039,168.208830842,1.855893504e+09,5479792979,69643082,3.74
1788849474.223080021,5483.898736,69.650291,168.235554234,1.856315392e+09,5483929915,69650335,3.60
1788849476.253338173,5488.043771,69.654736,168.243715089,1.856815104e+09,5488082867,69654809,3.60
1788849478.286248492,5492.191215,69.658647,168.252559057,1.857212416e+09,5492228120,69658708,3.60
1788849480.320100934,5496.354976,69.669327,168.284785318,1.858011136e+09,5496394394,69669435,3.64
1788849482.356606557,5500.528335,69.678725,168.315891067,1.85749504e+09,5500575240,69680077,3.64
1788849484.394522932,5504.681788,69.688417,168.354858333,1.858154496e+09,5504714616,69688463,3.50
1788849486.425511394,5508.836334,69.693616,168.370062311,1.858871296e+09,5508871097,69693692,3.50
1788849488.458074316,5512.978275,69.699835,168.386603474,1.859698688e+09,5513017258,69699941,3.50
1788849490.493365798,5517.133317,69.705282,168.405122004,1.860501504e+09,5517163879,69705428,4.10
1788849492.523198764,5521.272471,69.70982,168.41437843,1.861300224e+09,5521303319,69709863,4.10
1788849494.553429483,5525.410892,69.714627,168.432453231,1.86140672e+09,5525441608,69714666,3.94
1788849496.583332235,5529.556784,69.71979,168.45098251,1.861853184e+09,5529593736,69719843,3.94
1788849498.617044352,5533.705818,69.723566,168.458954128,1.862897664e+09,5533744815,69724937,3.94
1788849500.653139394,5537.879288,69.729035,168.469750329,1.863737344e+09,5537914568,69729095,3.94
1788849502.685224229,5542.032601,69.733796,168.482521141,1.864200192e+09,5542069578,69735296,3.94
1788849504.720635994,5546.194733,69.743741,168.516329804,1.86574848e+09,5546229910,69743823,3.95
1788849506.753357517,5550.361822,69.751406,168.54842246,1.865355264e+09,5550399227,69751483,3.95
1788849508.786166680,5554.535663,69.756804,168.564213388,1.865777152e+09,5554574546,69756952,4.19
1788849510.822347211,5558.697325,69.761407,168.574081831,1.866452992e+09,5558732512,69761455,4.19
1788849512.854070082,5562.868234,69.766664,168.585614819,1.86730496e+09,5562914234,69768597,4.19
1788849514.895541514,5567.037034,69.776294,168.615256706,1.86810368e+09,5567072335,69776344,4.10
1788849516.927227342,5571.202321,69.781678,168.638227873,1.869152256e+09,5571235099,69781734,4.10
1788849518.958497381,5575.356444,69.787507,168.646076438,1.870012416e+09,5575387630,69787550,4.09
1788849520.988131114,5579.493957,69.790846,168.653152093,1.869950976e+09,5579526733,69790915,4.09
1788849523.019040380,5583.645227,69.797579,168.673630173,1.870442496e+09,5583687447,69797816,4.09
1788849525.057206467,5587.803086,69.801484,168.682260891,1.871273984e+09,5587835719,69801531,4.00
1788849527.088002821,5591.946834,69.805444,168.693545676,1.872203776e+09,5591979871,69805515,4.00
1788849529.117496811,5596.092637,69.809927,168.705765116,1.894494208e+09,5596123371,69809971,4.40
1788849531.146825402,5600.238538,69.813635,168.709951865,1.89487104e+09,5600271634,69813690,4.40
1788849533.178136651,5604.385507,69.820123,168.733561285,1.895411712e+09,5604416215,69820165,4.40
1788849535.207740205,5608.524509,69.823771,168.734919883,1.895473152e+09,5608561636,69823846,4.21
1788849537.240967339,5612.680261,69.828701,168.747364749,1.895735296e+09,5612710962,69828739,4.21
1788849539.270297117,5616.826252,69.833721,168.761916032,1.896136704e+09,5616857074,69833754,4.03
